id,target
matbench_061370,0.0
matbench_061371,0.0
matbench_061372,0.0
matbench_061373,0.0
matbench_061374,4.0479
matbench_061375,0.0
matbench_061376,0.0
matbench_061377,0.0
matbench_061378,1.5883999999999998
matbench_061379,0.0
matbench_061380,2.4719
matbench_061381,3.9771
matbench_061382,3.7835
matbench_061383,0.0
matbench_061384,0.0
matbench_061385,0.0
matbench_061386,3.536
matbench_061387,2.1561000000000003
matbench_061388,0.0962
matbench_061389,1.2593
matbench_061390,0.0
matbench_061391,0.0
matbench_061392,0.0
matbench_061393,0.1056999999999996
matbench_061394,0.0
matbench_061395,3.6344
matbench_061396,2.3074
matbench_061397,3.0245
matbench_061398,1.3417
matbench_061399,3.0498000000000003
matbench_061400,0.0
matbench_061401,0.0
matbench_061402,2.3991
matbench_061403,4.9388
matbench_061404,5.9619
matbench_061405,1.7529000000000003
matbench_061406,2.7688
matbench_061407,2.7245
matbench_061408,1.0408999999999995
matbench_061409,1.1551999999999998
matbench_061410,2.2341999999999995
matbench_061411,1.2613999999999996
matbench_061412,6.8498
matbench_061413,3.4422
matbench_061414,5.846500000000001
matbench_061415,0.0194999999999998
matbench_061416,3.2114000000000003
matbench_061417,2.8001
matbench_061418,0.0
matbench_061419,2.2311
matbench_061420,1.3865
matbench_061421,3.8564
matbench_061422,0.4836
matbench_061423,1.5534000000000003
matbench_061424,6.8991
matbench_061425,1.7805
matbench_061426,2.2293
matbench_061427,5.110899999999999
matbench_061428,0.8420999999999994
matbench_061429,0.1478999999999999
matbench_061430,1.1906
matbench_061431,4.9443
matbench_061432,5.742
matbench_061433,2.222
matbench_061434,4.6362000000000005
matbench_061435,5.0622
matbench_061436,0.7134999999999998
matbench_061437,2.7734
matbench_061438,0.3092999999999999
matbench_061439,2.7044
matbench_061440,6.0667
matbench_061441,1.3584999999999994
matbench_061442,2.0681000000000003
matbench_061443,2.2783
matbench_061444,2.2744
matbench_061445,2.6752
matbench_061446,2.3545
matbench_061447,3.7137
matbench_061448,5.1782
matbench_061449,0.0
matbench_061450,4.7704
matbench_061451,0.0195999999999996
matbench_061452,3.2199
matbench_061453,1.8296
matbench_061454,2.0572
matbench_061455,6.960000000000001
matbench_061456,0.0
matbench_061457,2.5631
matbench_061458,2.6713
matbench_061459,2.2953
matbench_061460,2.27
matbench_061461,2.9465000000000003
matbench_061462,0.5173000000000001
matbench_061463,3.8238
matbench_061464,2.9805
matbench_061465,0.0
matbench_061466,3.2902
matbench_061467,5.0737000000000005
matbench_061468,0.4915999999999998
matbench_061469,0.0
matbench_061470,0.0
matbench_061471,0.5207
matbench_061472,0.0
matbench_061473,0.9994000000000004
matbench_061474,0.0
matbench_061475,0.0
matbench_061476,0.0
matbench_061477,0.0
matbench_061478,0.1505999999999998
matbench_061479,0.0
matbench_061480,0.0
matbench_061481,0.0
matbench_061482,4.3777
matbench_061483,4.2683
matbench_061484,3.1692
matbench_061485,0.0
matbench_061486,0.0
matbench_061487,5.4891
matbench_061488,3.4023
matbench_061489,5.227400000000001
matbench_061490,2.7947
matbench_061491,1.5045000000000002
matbench_061492,0.1726000000000001
matbench_061493,0.7155
matbench_061494,4.5091
matbench_061495,0.0
matbench_061496,0.0
matbench_061497,0.0
matbench_061498,0.0
matbench_061499,2.6951
matbench_061500,3.4313
matbench_061501,1.0137
matbench_061502,0.0
matbench_061503,0.1406
matbench_061504,3.7623000000000006
matbench_061505,0.0206999999999997
matbench_061506,0.0
matbench_061507,0.0
matbench_061508,0.0
matbench_061509,0.0306
matbench_061510,0.0
matbench_061511,0.6542000000000001
matbench_061512,3.99
matbench_061513,3.8797
matbench_061514,3.7564
matbench_061515,0.0
matbench_061516,0.0
matbench_061517,0.0
matbench_061518,0.0
matbench_061519,4.058199999999999
matbench_061520,0.0209000000000001
matbench_061521,2.4148
matbench_061522,0.0
matbench_061523,3.999400000000001
matbench_061524,2.2505
matbench_061525,2.5583
matbench_061526,2.1172000000000004
matbench_061527,4.9184
matbench_061528,0.5507000000000002
matbench_061529,0.0
matbench_061530,0.5488
matbench_061531,0.0
matbench_061532,0.1825999999999998
matbench_061533,0.4768000000000008
matbench_061534,0.4594999999999998
matbench_061535,2.5502
matbench_061536,0.7195
matbench_061537,2.0498000000000003
matbench_061538,1.1306999999999998
matbench_061539,0.0
matbench_061540,0.6538000000000002
matbench_061541,0.0
matbench_061542,2.1191000000000004
matbench_061543,0.0
matbench_061544,3.3018000000000005
matbench_061545,3.5407
matbench_061546,1.956
matbench_061547,0.0
matbench_061548,0.0
matbench_061549,0.0
matbench_061550,0.0
matbench_061551,0.0
matbench_061552,1.8666
matbench_061553,0.0
matbench_061554,0.0
matbench_061555,0.0
matbench_061556,0.0
matbench_061557,0.0
matbench_061558,2.597
matbench_061559,0.0
matbench_061560,0.0
matbench_061561,0.0
matbench_061562,0.0
matbench_061563,0.0
matbench_061564,0.0
matbench_061565,0.0
matbench_061566,0.0
matbench_061567,0.0
matbench_061568,0.0287000000000001
matbench_061569,0.0
matbench_061570,3.2123
matbench_061571,3.3658
matbench_061572,0.4691999999999998
matbench_061573,2.2290999999999994
matbench_061574,2.5691
matbench_061575,0.0
matbench_061576,1.4055
matbench_061577,0.0
matbench_061578,3.5933
matbench_061579,0.0
matbench_061580,5.314
matbench_061581,5.159000000000001
matbench_061582,0.0
matbench_061583,2.2875
matbench_061584,0.0
matbench_061585,0.0198
matbench_061586,0.0
matbench_061587,0.0
matbench_061588,0.0
matbench_061589,0.9927
matbench_061590,1.5822
matbench_061591,4.8168
matbench_061592,6.4758
matbench_061593,0.0
matbench_061594,0.0
matbench_061595,0.0
matbench_061596,0.0
matbench_061597,2.8591000000000006
matbench_061598,0.0
matbench_061599,0.0
matbench_061600,0.0
matbench_061601,0.0
matbench_061602,0.0
matbench_061603,0.0
matbench_061604,4.8321
matbench_061605,0.0
matbench_061606,2.6121
matbench_061607,1.0261000000000005
matbench_061608,2.1126000000000005
matbench_061609,6.4682
matbench_061610,2.9655
matbench_061611,4.202500000000001
matbench_061612,4.8566
matbench_061613,0.9166
matbench_061614,0.0211999999999999
matbench_061615,4.2059
matbench_061616,0.4854000000000003
matbench_061617,0.0
matbench_061618,0.6456
matbench_061619,0.0
matbench_061620,0.0
matbench_061621,0.6828000000000003
matbench_061622,1.2342
matbench_061623,0.0
matbench_061624,0.0
matbench_061625,0.0
matbench_061626,2.754
matbench_061627,0.8407000000000004
matbench_061628,4.2885
matbench_061629,4.652899999999999
matbench_061630,0.0
matbench_061631,0.3349999999999999
matbench_061632,0.1044999999999998
matbench_061633,0.0
matbench_061634,2.3653000000000004
matbench_061635,4.917199999999999
matbench_061636,3.0235
matbench_061637,3.1365
matbench_061638,0.0821
matbench_061639,3.7365
matbench_061640,0.0419
matbench_061641,0.0
matbench_061642,1.6011000000000002
matbench_061643,0.7499000000000002
matbench_061644,3.8706
matbench_061645,0.0
matbench_061646,0.0242
matbench_061647,2.5786
matbench_061648,2.1797000000000004
matbench_061649,0.0
matbench_061650,4.9933
matbench_061651,1.8522
matbench_061652,0.0
matbench_061653,0.6022999999999998
matbench_061654,0.0
matbench_061655,2.4732
matbench_061656,0.0
matbench_061657,0.0
matbench_061658,0.0
matbench_061659,0.0
matbench_061660,0.0
matbench_061661,0.9036999999999996
matbench_061662,0.0
matbench_061663,0.0
matbench_061664,0.0
matbench_061665,0.0
matbench_061666,1.9934
matbench_061667,0.8121999999999998
matbench_061668,0.0
matbench_061669,0.0
matbench_061670,0.0
matbench_061671,1.8683
matbench_061672,0.0
matbench_061673,0.0190999999999998
matbench_061674,4.5042
matbench_061675,0.0
matbench_061676,0.2970999999999999
matbench_061677,0.0
matbench_061678,5.065
matbench_061679,0.0
matbench_061680,0.0
matbench_061681,0.0
matbench_061682,5.0488
matbench_061683,0.0
matbench_061684,0.0
matbench_061685,3.4441000000000006
matbench_061686,0.0
matbench_061687,0.5447000000000002
matbench_061688,0.0
matbench_061689,3.803900000000001
matbench_061690,0.0
matbench_061691,3.897
matbench_061692,1.2517999999999994
matbench_061693,3.0791
matbench_061694,0.6023999999999998
matbench_061695,0.0
matbench_061696,0.0
matbench_061697,3.0783
matbench_061698,4.021
matbench_061699,1.4004999999999996
matbench_061700,0.0
matbench_061701,0.0
matbench_061702,0.0
matbench_061703,0.0
matbench_061704,2.0451
matbench_061705,0.0
matbench_061706,4.341799999999999
matbench_061707,3.6848
matbench_061708,2.3844
matbench_061709,2.7212999999999994
matbench_061710,1.1991999999999994
matbench_061711,0.0890000000000004
matbench_061712,0.0
matbench_061713,3.0677000000000003
matbench_061714,0.0
matbench_061715,2.4493
matbench_061716,0.7292999999999994
matbench_061717,1.346
matbench_061718,0.0430999999999999
matbench_061719,0.0
matbench_061720,1.6118
matbench_061721,0.0
matbench_061722,0.9988
matbench_061723,2.9523
matbench_061724,6.3857
matbench_061725,4.8483
matbench_061726,0.6581000000000001
matbench_061727,0.0
matbench_061728,5.037800000000001
matbench_061729,0.0461
matbench_061730,0.0
matbench_061731,0.4394999999999998
matbench_061732,0.3978999999999999
matbench_061733,0.0
matbench_061734,0.3982000000000001
matbench_061735,0.0709999999999999
matbench_061736,4.6637
matbench_061737,0.1112999999999999
matbench_061738,0.6612999999999998
matbench_061739,0.0
matbench_061740,0.0
matbench_061741,2.1485
matbench_061742,0.8078000000000003
matbench_061743,2.4927
matbench_061744,3.8394
matbench_061745,2.5730000000000004
matbench_061746,0.9268999999999998
matbench_061747,0.0
matbench_061748,1.7643999999999995
matbench_061749,0.0
matbench_061750,0.2398999999999995
matbench_061751,2.4465000000000003
matbench_061752,0.0
matbench_061753,0.0
matbench_061754,0.0
matbench_061755,0.0
matbench_061756,0.6941999999999999
matbench_061757,0.0
matbench_061758,0.1909999999999998
matbench_061759,0.0
matbench_061760,0.0
matbench_061761,0.0
matbench_061762,0.0
matbench_061763,3.0696
matbench_061764,0.0
matbench_061765,1.4646
matbench_061766,0.2993999999999999
matbench_061767,0.0
matbench_061768,3.7939
matbench_061769,5.2566
matbench_061770,0.0
matbench_061771,0.4954
matbench_061772,4.6171
matbench_061773,5.363
matbench_061774,5.649699999999999
matbench_061775,2.2043
matbench_061776,4.9513
matbench_061777,2.2041000000000004
matbench_061778,2.0853
matbench_061779,0.8557999999999999
matbench_061780,2.9093
matbench_061781,3.3647
matbench_061782,3.8041
matbench_061783,0.0
matbench_061784,0.0
matbench_061785,2.672
matbench_061786,1.4677000000000002
matbench_061787,3.6699
matbench_061788,1.1726
matbench_061789,2.6952000000000003
matbench_061790,4.3786
matbench_061791,0.0
matbench_061792,1.5672
matbench_061793,0.0
matbench_061794,2.0404000000000004
matbench_061795,0.0
matbench_061796,0.5472000000000001
matbench_061797,3.5512
matbench_061798,0.0032999999999998
matbench_061799,0.0
matbench_061800,2.6242
matbench_061801,3.5391000000000004
matbench_061802,1.0990000000000002
matbench_061803,0.0
matbench_061804,0.9085
matbench_061805,0.0
matbench_061806,4.2828
matbench_061807,2.1827
matbench_061808,2.4186000000000005
matbench_061809,0.0
matbench_061810,0.0
matbench_061811,2.9731
matbench_061812,0.0
matbench_061813,0.8115999999999999
matbench_061814,0.0
matbench_061815,0.0
matbench_061816,0.0
matbench_061817,0.0
matbench_061818,0.7675000000000001
matbench_061819,1.6085000000000005
matbench_061820,1.0733
matbench_061821,6.2533
matbench_061822,0.5492999999999997
matbench_061823,1.2997
matbench_061824,1.7399
matbench_061825,0.0
matbench_061826,4.6484
matbench_061827,5.24
matbench_061828,0.0
matbench_061829,2.4285
matbench_061830,4.0578
matbench_061831,0.0
matbench_061832,4.7391
matbench_061833,2.0517
matbench_061834,1.5305
matbench_061835,3.1080999999999994
matbench_061836,1.2305
matbench_061837,0.0
matbench_061838,3.9896
matbench_061839,2.4969
matbench_061840,1.9726
matbench_061841,3.5739
matbench_061842,0.0
matbench_061843,1.0184999999999995
matbench_061844,5.026400000000001
matbench_061845,0.0
matbench_061846,0.0
matbench_061847,2.0993000000000004
matbench_061848,1.9743
matbench_061849,1.8117
matbench_061850,1.2928000000000002
matbench_061851,2.1738
matbench_061852,0.0
matbench_061853,1.2695
matbench_061854,4.3746
matbench_061855,4.9987
matbench_061856,0.8862999999999999
matbench_061857,2.5584
matbench_061858,3.1907
matbench_061859,6.892
matbench_061860,3.191
matbench_061861,2.3314
matbench_061862,5.2526
matbench_061863,1.7631000000000006
matbench_061864,5.097099999999999
matbench_061865,6.0773
matbench_061866,0.0
matbench_061867,0.0
matbench_061868,3.2189
matbench_061869,2.8243
matbench_061870,3.9647
matbench_061871,1.1414999999999995
matbench_061872,3.6412
matbench_061873,5.3203
matbench_061874,0.0074999999999998
matbench_061875,4.767799999999999
matbench_061876,4.0564
matbench_061877,5.725199999999999
matbench_061878,5.5993
matbench_061879,0.2617999999999999
matbench_061880,1.1557
matbench_061881,0.0
matbench_061882,2.3043
matbench_061883,0.6263000000000001
matbench_061884,4.6846
matbench_061885,2.4608
matbench_061886,6.9718
matbench_061887,4.7975
matbench_061888,4.1096
matbench_061889,3.2787
matbench_061890,0.0
matbench_061891,2.4895
matbench_061892,2.3109
matbench_061893,4.3418
matbench_061894,4.456
matbench_061895,1.9059
matbench_061896,3.5894
matbench_061897,3.147
matbench_061898,0.2019000000000002
matbench_061899,0.0
matbench_061900,0.4492999999999998
matbench_061901,1.1657000000000002
matbench_061902,6.5801
matbench_061903,5.9419
matbench_061904,0.0
matbench_061905,4.5127
matbench_061906,3.2686
matbench_061907,0.0
matbench_061908,5.7667
matbench_061909,3.4044000000000003
matbench_061910,1.517
matbench_061911,1.5066000000000002
matbench_061912,4.5761
matbench_061913,0.9846999999999996
matbench_061914,4.2700000000000005
matbench_061915,5.1203
matbench_061916,4.2179
matbench_061917,3.4876000000000005
matbench_061918,1.3837
matbench_061919,1.5984999999999996
matbench_061920,0.0049
matbench_061921,3.6843
matbench_061922,1.7449000000000003
matbench_061923,1.6078
matbench_061924,2.6985
matbench_061925,6.8339
matbench_061926,0.2438000000000002
matbench_061927,4.7298
matbench_061928,0.0670999999999999
matbench_061929,0.0565
matbench_061930,3.8199
matbench_061931,0.0
matbench_061932,1.4217999999999995
matbench_061933,6.6719
matbench_061934,3.1616000000000004
matbench_061935,3.0226
matbench_061936,0.0
matbench_061937,1.5329000000000002
matbench_061938,3.4321
matbench_061939,3.679300000000001
matbench_061940,2.7396000000000003
matbench_061941,2.9634
matbench_061942,1.0584
matbench_061943,2.5091
matbench_061944,0.5572000000000001
matbench_061945,2.3632000000000004
matbench_061946,2.7025
matbench_061947,0.8909000000000002
matbench_061948,0.0
matbench_061949,3.0499
matbench_061950,0.298
matbench_061951,0.0
matbench_061952,0.0
matbench_061953,2.1756
matbench_061954,0.7160000000000002
matbench_061955,1.6455000000000002
matbench_061956,1.5499
matbench_061957,0.0
matbench_061958,2.5687
matbench_061959,6.662800000000001
matbench_061960,0.0
matbench_061961,2.2318
matbench_061962,0.0
matbench_061963,0.0
matbench_061964,0.0
matbench_061965,0.0
matbench_061966,0.0308999999999999
matbench_061967,0.0
matbench_061968,0.0
matbench_061969,0.0
matbench_061970,3.1549
matbench_061971,0.0
matbench_061972,0.7385999999999999
matbench_061973,0.0
matbench_061974,4.9229
matbench_061975,0.0
matbench_061976,0.0
matbench_061977,4.4429
matbench_061978,4.8248
matbench_061979,0.0
matbench_061980,4.4704
matbench_061981,1.5987
matbench_061982,2.479
matbench_061983,4.3486
matbench_061984,0.0546000000000002
matbench_061985,0.7809999999999997
matbench_061986,4.8474
matbench_061987,0.0
matbench_061988,0.0
matbench_061989,5.4044
matbench_061990,2.7286
matbench_061991,4.3219
matbench_061992,0.0
matbench_061993,0.0
matbench_061994,0.0
matbench_061995,1.5115999999999996
matbench_061996,1.0213
matbench_061997,0.0
matbench_061998,0.4247999999999999
matbench_061999,4.687
matbench_062000,2.6322
matbench_062001,0.0
matbench_062002,0.0
matbench_062003,2.3308
matbench_062004,0.0
matbench_062005,0.0
matbench_062006,2.1295
matbench_062007,0.0
matbench_062008,5.0054
matbench_062009,4.3271
matbench_062010,4.7401
matbench_062011,0.607
matbench_062012,0.7147000000000001
matbench_062013,4.010299999999999
matbench_062014,3.168
matbench_062015,0.6997
matbench_062016,0.0
matbench_062017,1.2221
matbench_062018,0.0
matbench_062019,3.2039
matbench_062020,0.6152000000000002
matbench_062021,0.0
matbench_062022,3.2495000000000003
matbench_062023,0.0
matbench_062024,0.1615999999999999
matbench_062025,5.4033
matbench_062026,6.1019
matbench_062027,1.1473
matbench_062028,4.583799999999999
matbench_062029,0.0
matbench_062030,4.4556
matbench_062031,0.0
matbench_062032,2.8792
matbench_062033,0.0
matbench_062034,0.4277999999999999
matbench_062035,0.0
matbench_062036,2.4525
matbench_062037,3.0258
matbench_062038,0.0
matbench_062039,2.5149
matbench_062040,0.9868
matbench_062041,1.582
matbench_062042,1.5213
matbench_062043,1.0287000000000002
matbench_062044,1.8772
matbench_062045,5.4975000000000005
matbench_062046,2.7434
matbench_062047,1.834
matbench_062048,5.2772
matbench_062049,0.5323
matbench_062050,5.1477
matbench_062051,2.8624
matbench_062052,3.8242
matbench_062053,3.2851
matbench_062054,0.7166999999999999
matbench_062055,5.1407
matbench_062056,1.9381
matbench_062057,2.3715
matbench_062058,3.23
matbench_062059,0.6924000000000001
matbench_062060,0.0
matbench_062061,1.8441000000000003
matbench_062062,2.2148000000000003
matbench_062063,2.8558
matbench_062064,1.7748
matbench_062065,3.8395
matbench_062066,1.8189
matbench_062067,3.868
matbench_062068,3.0839000000000003
matbench_062069,0.9168999999999996
matbench_062070,3.4113
matbench_062071,4.189
matbench_062072,2.5512
matbench_062073,4.518599999999999
matbench_062074,2.1274
matbench_062075,6.1578
matbench_062076,5.6666
matbench_062077,4.6159
matbench_062078,0.0
matbench_062079,0.3854999999999999
matbench_062080,3.1566
matbench_062081,0.9742
matbench_062082,2.8849
matbench_062083,0.5465
matbench_062084,4.0098
matbench_062085,2.4232
matbench_062086,3.1506000000000007
matbench_062087,2.7283
matbench_062088,2.5008000000000004
matbench_062089,3.7034
matbench_062090,1.5224
matbench_062091,0.0
matbench_062092,0.9285
matbench_062093,2.4673
matbench_062094,3.234
matbench_062095,1.8084
matbench_062096,0.6052999999999997
matbench_062097,2.3963
matbench_062098,0.0
matbench_062099,0.9575
matbench_062100,0.0
matbench_062101,1.1901000000000002
matbench_062102,0.7589
matbench_062103,1.6083000000000005
matbench_062104,1.9311
matbench_062105,1.9372
matbench_062106,0.0
matbench_062107,2.3353
matbench_062108,1.7417
matbench_062109,2.8957
matbench_062110,0.0
matbench_062111,0.7873000000000001
matbench_062112,1.5352
matbench_062113,1.3002
matbench_062114,1.6264000000000003
matbench_062115,3.5604
matbench_062116,0.5473
matbench_062117,4.6152
matbench_062118,1.4175
matbench_062119,2.6464000000000003
matbench_062120,1.3003
matbench_062121,2.5094
matbench_062122,2.4389
matbench_062123,1.9418
matbench_062124,0.2230000000000003
matbench_062125,3.6991
matbench_062126,0.0
matbench_062127,1.9725
matbench_062128,0.0
matbench_062129,2.979
matbench_062130,0.3633999999999999
matbench_062131,1.472
matbench_062132,0.0
matbench_062133,4.627
matbench_062134,0.0
matbench_062135,2.7254
matbench_062136,2.0671
matbench_062137,1.6551
matbench_062138,3.917299999999999
matbench_062139,0.975
matbench_062140,0.0
matbench_062141,2.0381
matbench_062142,2.0254000000000003
matbench_062143,2.0534
matbench_062144,1.5861
matbench_062145,1.6107
matbench_062146,1.7118000000000002
matbench_062147,3.206
matbench_062148,4.069599999999999
matbench_062149,3.0524
matbench_062150,0.0
matbench_062151,0.1775000000000002
matbench_062152,3.0241
matbench_062153,3.3382
matbench_062154,4.312200000000001
matbench_062155,2.0281
matbench_062156,2.282
matbench_062157,1.1661
matbench_062158,2.3678
matbench_062159,0.0
matbench_062160,0.9309000000000004
matbench_062161,0.0
matbench_062162,3.1653
matbench_062163,0.0
matbench_062164,0.1524999999999998
matbench_062165,1.9279
matbench_062166,0.0
matbench_062167,0.0
matbench_062168,0.0
matbench_062169,0.0
matbench_062170,0.0
matbench_062171,0.0
matbench_062172,0.0
matbench_062173,0.0
matbench_062174,0.0
matbench_062175,0.0
matbench_062176,0.0
matbench_062177,0.0
matbench_062178,1.4584
matbench_062179,0.7389000000000001
matbench_062180,1.6831
matbench_062181,1.1007000000000002
matbench_062182,0.9909
matbench_062183,1.4392
matbench_062184,0.1446999999999993
matbench_062185,0.5146000000000006
matbench_062186,0.0
matbench_062187,0.0
matbench_062188,0.0
matbench_062189,0.0
matbench_062190,4.5457
matbench_062191,0.0
matbench_062192,0.0
matbench_062193,1.5376
matbench_062194,0.0
matbench_062195,0.0
matbench_062196,0.0
matbench_062197,0.0
matbench_062198,0.0
matbench_062199,0.0
matbench_062200,0.0
matbench_062201,0.1341000000000001
matbench_062202,0.0
matbench_062203,0.0
matbench_062204,0.0
matbench_062205,0.0
matbench_062206,2.2776
matbench_062207,0.0
matbench_062208,0.0
matbench_062209,0.0
matbench_062210,0.0
matbench_062211,2.1764
matbench_062212,0.5819999999999999
matbench_062213,0.0
matbench_062214,1.0353
matbench_062215,1.5865999999999998
matbench_062216,0.0888000000000004
matbench_062217,0.0
matbench_062218,4.5047
matbench_062219,4.5217
matbench_062220,4.8329
matbench_062221,1.4327000000000003
matbench_062222,5.4849
matbench_062223,5.8611
matbench_062224,0.0
matbench_062225,0.5112999999999999
matbench_062226,2.566
matbench_062227,1.5994000000000002
matbench_062228,3.5379000000000005
matbench_062229,0.0
matbench_062230,0.0
matbench_062231,1.7611
matbench_062232,2.467
matbench_062233,1.2525000000000004
matbench_062234,0.0510999999999999
matbench_062235,1.3146
matbench_062236,0.0234
matbench_062237,0.0
matbench_062238,0.0
matbench_062239,1.3714999999999993
matbench_062240,0.7536
matbench_062241,0.0
matbench_062242,0.0
matbench_062243,0.0
matbench_062244,1.2491000000000003
matbench_062245,0.0
matbench_062246,0.0
matbench_062247,0.0428999999999999
matbench_062248,0.0
matbench_062249,0.0
matbench_062250,2.2784
matbench_062251,0.0
matbench_062252,0.0
matbench_062253,0.0
matbench_062254,1.6000999999999994
matbench_062255,0.0
matbench_062256,0.0
matbench_062257,0.0
matbench_062258,1.3974000000000006
matbench_062259,0.0
matbench_062260,1.8979000000000004
matbench_062261,0.0
matbench_062262,3.1186
matbench_062263,3.0008000000000004
matbench_062264,0.1505999999999999
matbench_062265,0.0
matbench_062266,0.0
matbench_062267,4.8881
matbench_062268,0.9647
matbench_062269,0.9587
matbench_062270,0.0
matbench_062271,0.0
matbench_062272,0.0
matbench_062273,0.0
matbench_062274,0.0
matbench_062275,0.0
matbench_062276,0.0
matbench_062277,0.0
matbench_062278,0.0
matbench_062279,4.6154
matbench_062280,0.4516999999999997
matbench_062281,0.0
matbench_062282,0.0
matbench_062283,0.0
matbench_062284,3.5422
matbench_062285,0.0001000000000002
matbench_062286,3.2581
matbench_062287,2.5429
matbench_062288,3.444
matbench_062289,0.02
matbench_062290,1.9387
matbench_062291,0.3737999999999999
matbench_062292,0.0
matbench_062293,2.6564
matbench_062294,2.7126
matbench_062295,2.8516
matbench_062296,0.0
matbench_062297,1.1329000000000002
matbench_062298,0.0
matbench_062299,2.2644
matbench_062300,1.2422000000000004
matbench_062301,1.8694
matbench_062302,0.7957000000000001
matbench_062303,0.7486999999999999
matbench_062304,0.0
matbench_062305,4.042000000000001
matbench_062306,1.6969999999999998
matbench_062307,3.1612
matbench_062308,3.168
matbench_062309,3.1817
matbench_062310,2.9422
matbench_062311,3.1411
matbench_062312,2.9548999999999994
matbench_062313,1.2544000000000002
matbench_062314,1.2242000000000002
matbench_062315,0.8514999999999999
matbench_062316,0.0
matbench_062317,2.4828
matbench_062318,1.9864
matbench_062319,0.0
matbench_062320,3.4229000000000003
matbench_062321,0.8140999999999999
matbench_062322,0.0
matbench_062323,3.0368
matbench_062324,0.0084
matbench_062325,0.0
matbench_062326,3.2582
matbench_062327,0.0
matbench_062328,0.0
matbench_062329,0.0
matbench_062330,4.4785
matbench_062331,0.0
matbench_062332,0.0
matbench_062333,0.0
matbench_062334,0.4664999999999999
matbench_062335,0.0
matbench_062336,0.0
matbench_062337,0.0
matbench_062338,0.0
matbench_062339,1.2780000000000005
matbench_062340,0.0
matbench_062341,0.0
matbench_062342,0.0
matbench_062343,0.0
matbench_062344,0.0
matbench_062345,0.0
matbench_062346,3.978600000000001
matbench_062347,0.0
matbench_062348,0.0
matbench_062349,0.0
matbench_062350,0.0
matbench_062351,0.0
matbench_062352,0.0
matbench_062353,0.0
matbench_062354,0.0
matbench_062355,0.0
matbench_062356,0.2630999999999996
matbench_062357,0.0
matbench_062358,0.0
matbench_062359,0.0
matbench_062360,2.05
matbench_062361,0.0
matbench_062362,0.0
matbench_062363,1.2372999999999998
matbench_062364,0.0
matbench_062365,0.0
matbench_062366,1.6184
matbench_062367,1.1033999999999995
matbench_062368,0.0
matbench_062369,3.894
matbench_062370,2.410200000000001
matbench_062371,0.6637
matbench_062372,3.4700999999999995
matbench_062373,0.3280000000000003
matbench_062374,2.0399
matbench_062375,0.0
matbench_062376,0.0
matbench_062377,0.0
matbench_062378,0.8651999999999997
matbench_062379,0.0
matbench_062380,5.026199999999999
matbench_062381,4.5828
matbench_062382,4.5914
matbench_062383,0.0
matbench_062384,4.2921000000000005
matbench_062385,0.0733999999999999
matbench_062386,2.4068
matbench_062387,0.0047
matbench_062388,2.2495
matbench_062389,5.333900000000001
matbench_062390,0.0
matbench_062391,1.633
matbench_062392,2.8809
matbench_062393,0.9281
matbench_062394,2.9008
matbench_062395,0.8182
matbench_062396,1.8591
matbench_062397,2.2572
matbench_062398,4.218500000000001
matbench_062399,0.0
matbench_062400,0.0351999999999996
matbench_062401,3.9452
matbench_062402,1.7796999999999998
matbench_062403,0.0115
matbench_062404,0.1916000000000002
matbench_062405,0.9760000000000004
matbench_062406,2.4196
matbench_062407,1.872
matbench_062408,1.1327000000000005
matbench_062409,4.9175
matbench_062410,0.0940000000000003
matbench_062411,4.5894
matbench_062412,2.1124000000000005
matbench_062413,0.0
matbench_062414,1.1530999999999998
matbench_062415,3.2995
matbench_062416,0.0
matbench_062417,0.7539000000000007
matbench_062418,5.0791
matbench_062419,2.0772
matbench_062420,3.9374
matbench_062421,0.0
matbench_062422,4.7975
matbench_062423,0.0
matbench_062424,2.8899
matbench_062425,3.2253000000000003
matbench_062426,2.4184
matbench_062427,0.0
matbench_062428,2.0573
matbench_062429,0.2359999999999997
matbench_062430,4.1167
matbench_062431,2.7108
matbench_062432,2.018
matbench_062433,4.1375
matbench_062434,4.9589
matbench_062435,4.0543
matbench_062436,0.0
matbench_062437,1.9101
matbench_062438,4.5717
matbench_062439,2.6679
matbench_062440,3.2334
matbench_062441,2.4214
matbench_062442,4.887
matbench_062443,0.863
matbench_062444,0.8656
matbench_062445,4.4969
matbench_062446,3.7934
matbench_062447,0.4977999999999998
matbench_062448,0.0
matbench_062449,0.0
matbench_062450,2.6783
matbench_062451,2.4150000000000005
matbench_062452,0.0
matbench_062453,0.0
matbench_062454,0.5849
matbench_062455,0.0
matbench_062456,1.0294999999999996
matbench_062457,1.4825
matbench_062458,0.7450999999999999
matbench_062459,1.9236
matbench_062460,3.7589
matbench_062461,2.7812
matbench_062462,0.0
matbench_062463,1.7702
matbench_062464,0.0
matbench_062465,0.6149999999999998
matbench_062466,0.0
matbench_062467,0.0
matbench_062468,0.0
matbench_062469,1.1474000000000002
matbench_062470,0.0
matbench_062471,0.0
matbench_062472,0.0
matbench_062473,2.3784
matbench_062474,5.3779
matbench_062475,0.0
matbench_062476,0.0
matbench_062477,0.0
matbench_062478,0.0
matbench_062479,0.0
matbench_062480,0.0
matbench_062481,4.3431
matbench_062482,0.0
matbench_062483,0.0
matbench_062484,0.0
matbench_062485,0.0
matbench_062486,3.1884
